year,             lab,       cruise_id,         vessel,     lat,      lon,date_local,month,DayI,time_start,time_end,days_elapsed,day_length,day_length_change_per_month,depth_mixlayr,Cmax_Depth,PRCP,PrecipCat,AirTempMax,AirTempMin,Sverdrup_trans,Upwelling,vert_vol_Eckman,WindGust,DomWavePd,WaveHeight,AvgWavePd,SSHD_Sat,AvgWind,   MEI,Chl_A_Sat,ChlA_Sat8,Prim_Prod,Prim_Prod8,    CDOM,    PAR,     POC,depth,depth_n,  temp,temp_CTD,   sal,sal_CTD, cond,sigma_theta, NO2,NO3_NO2, PO4,Pstar_P_N,   SiO3, O2Wink,OxygenCS,OxygenCTD,OxygenCurrent,OxygenSaturation,OxygenTemperature,O2Combined
2009,lab_Fuhrman_2014,MO_SPOT_Feb_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-02-18,    2,  18,      0700,    1700,        3107,  11.06507,                    0.83299,           39,        16,  28,        2,       128,        72,            -5,        3,            -10,      45,    9.613,     1.484,    7.159, -0.0017,     16,-0.705,   1.1127,   1.9402, 1905.120,  2685.150,6.660028,33.1845,259.6384,  500,    500, 6.340,   6.243,34.320, 34.316,3.420,   1029.290,  nd,  37.33,2.94,   0.6071,     nd,  0.256,      nd,    0.113,        0.451,           6.913,            5.924,    11.433
2009,lab_Fuhrman_2014,MO_SPOT_Feb_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-02-18,    2,  18,      0700,    1700,        3107,  11.06507,                    0.83299,           39,        16,  28,        2,       128,        72,            -5,        3,            -10,      45,    9.613,     1.484,    7.159, -0.0017,     16,-0.705,   1.1127,   1.9402, 1905.120,  2685.150,6.660028,33.1845,259.6384,  885,    890, 5.110,   5.104,34.390, 34.393,3.342,   1031.273,0.02,  36.96,3.28,   0.9698,     nd,  0.144,      nd,    0.020,        0.257,           7.100,            5.113,     6.431
2009,lab_Fuhrman_2014,MO_SPOT_Mar_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-03-11,    3,  11,      0700,    1700,        3128,  11.77688,                    0.99477,           16,        18,   0,        0,        94,        78,            79,       63,            170,      58,   16.873,     0.785,    5.850, -0.0158,     29,-0.702,   2.7718,   0.5918, 3312.990,  1219.740,6.633774,39.8167,129.9296,    5,      5,14.070,  14.071,33.360, 33.358,4.024,   1024.926,  nd,   0.09,0.21,   0.2045,     nd,  3.632,      nd,    3.881,       13.321,           5.855,           13.552,   162.209
2009,lab_Fuhrman_2014,MO_SPOT_Mar_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-03-11,    3,  11,      0700,    1700,        3128,  11.77688,                    0.99477,           16,        18,   0,        0,        94,        78,            79,       63,            170,      58,   16.873,     0.785,    5.850, -0.0158,     29,-0.702,   2.7718,   0.5918, 3312.990,  1219.740,6.633774,39.8167,129.9296,   18,   CMAX,13.500,  13.506,33.330, 33.336,3.969,   1025.084,0.16,   1.02,0.26,   0.2000,     nd,  3.797,      nd,    4.156,       13.635,           5.924,           12.552,   169.596
2009,lab_Fuhrman_2014,MO_SPOT_Mar_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-03-11,    3,  11,      0700,    1700,        3128,  11.77688,                    0.99477,           16,        18,   0,        0,        94,        78,            79,       63,            170,      58,   16.873,     0.785,    5.850, -0.0158,     29,-0.702,   2.7718,   0.5918, 3312.990,  1219.740,6.633774,39.8167,129.9296,  150,    150, 9.430,   9.415,34.070, 34.072,3.671,   1027.010,  nd,  26.22,1.81,   0.1710,     nd,  1.555,      nd,    1.405,        3.854,           6.438,            9.060,    69.448
2009,lab_Fuhrman_2014,MO_SPOT_Mar_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-03-11,    3,  11,      0700,    1700,        3128,  11.77688,                    0.99477,           16,        18,   0,        0,        94,        78,            79,       63,            170,      58,   16.873,     0.785,    5.850, -0.0158,     29,-0.702,   2.7718,   0.5918, 3312.990,  1219.740,6.633774,39.8167,129.9296,  500,    500, 6.390,   6.389,34.290, 34.292,3.431,   1029.249,0.00,  36.92,2.93,   0.6226,     nd,  0.366,      nd,    0.177,        0.590,           6.890,            6.080,    16.346
2009,lab_Fuhrman_2014,MO_SPOT_Mar_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-03-11,    3,  11,      0700,    1700,        3128,  11.77688,                    0.99477,           16,        18,   0,        0,        94,        78,            79,       63,            170,      58,   16.873,     0.785,    5.850, -0.0158,     29,-0.702,   2.7718,   0.5918, 3312.990,  1219.740,6.633774,39.8167,129.9296,  885,    890, 5.120,   5.123,34.390, 34.392,3.344,   1031.276,0.00,  37.07,3.13,   0.8131,     nd,  0.120,      nd,    0.014,        0.245,           7.096,            5.099,     5.359
2009,lab_Fuhrman_2014,MO_SPOT_Apr_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-04-23,    4,  23,      0700,    1700,        3171,  13.24322,                    1.01239,           22,        26,  18,        2,       117,        89,          -292,      139,           -588,      63,   14.760,     0.945,    5.881, -0.0464,     26,-0.161,   0.6783,   0.4207, 1634.140,  1187.120,8.715499,45.6044,106.5675,    5,      5,14.490,  14.525,33.460, 33.456,4.077,   1024.904,0.24,   0.93,0.18,   0.1220,     nd,  4.102,      nd,    4.076,       14.225,           5.797,           13.736,   183.199
2009,lab_Fuhrman_2014,MO_SPOT_Apr_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-04-23,    4,  23,      0700,    1700,        3171,  13.24322,                    1.01239,           22,        26,  18,        2,       117,        89,          -292,      139,           -588,      63,   14.760,     0.945,    5.881, -0.0464,     26,-0.161,   0.6783,   0.4207, 1634.140,  1187.120,8.715499,45.6044,106.5675,   18,   CMAX,12.620,  12.620,33.520, 33.524,3.907,   1025.441,0.38,  28.51,1.45,  -0.3316,     nd,  3.698,      nd,    3.744,       11.715,           6.028,           11.583,   165.174
2009,lab_Fuhrman_2014,MO_SPOT_Apr_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-04-23,    4,  23,      0700,    1700,        3171,  13.24322,                    1.01239,           22,        26,  18,        2,       117,        89,          -292,      139,           -588,      63,   14.760,     0.945,    5.881, -0.0464,     26,-0.161,   0.6783,   0.4207, 1634.140,  1187.120,8.715499,45.6044,106.5675,  150,    150, 8.990,   8.989,34.080, 34.077,3.632,   1027.085,0.00,  19.33,  nd,       nd,     nd,  1.435,      nd,    1.433,        3.840,           6.500,            8.643,    64.089
2009,lab_Fuhrman_2014,MO_SPOT_Apr_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-04-23,    4,  23,      0700,    1700,        3171,  13.24322,                    1.01239,           22,        26,  18,        2,       117,        89,          -292,      139,           -588,      63,   14.760,     0.945,    5.881, -0.0464,     26,-0.161,   0.6783,   0.4207, 1634.140,  1187.120,8.715499,45.6044,106.5675,  500,    500, 6.260,   6.258,34.300, 34.303,3.421,   1029.277,0.04,  37.73,2.55,   0.1916,     nd,  0.306,      nd,    0.158,        0.546,           6.911,            5.921,    13.666
2009,lab_Fuhrman_2014,MO_SPOT_Apr_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-04-23,    4,  23,      0700,    1700,        3171,  13.24322,                    1.01239,           22,        26,  18,        2,       117,        89,          -292,      139,           -588,      63,   14.760,     0.945,    5.881, -0.0464,     26,-0.161,   0.6783,   0.4207, 1634.140,  1187.120,8.715499,45.6044,106.5675,  885,    890, 5.140,   5.142,34.390, 34.391,3.345,   1031.270,0.15,  36.86,2.22,  -0.0836,     nd,  0.153,      nd,   -0.006,        0.209,           7.093,            5.106,     6.833
2009,lab_Fuhrman_2014,MO_SPOT_May_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-05-13,    5,  13,      0700,    1700,        3191,  13.82197,                    0.90468,           14,        29,   0,        0,       206,       111,           297,      160,            628,      45,    8.193,     1.355,    6.277, -0.0290,     17, 0.355,   0.4229,   0.3954, 1471.230,  1393.400,      nd,47.3491, 92.6251,    5,      5,16.500,  16.531,33.450, 33.447,4.267,   1024.457,0.00,   0.04,0.11,   0.1028,     nd,  3.792,      nd,    4.042,       15.343,           5.570,           14.986,   169.355
2009,lab_Fuhrman_2014,MO_SPOT_May_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-05-13,    5,  13,      0700,    1700,        3191,  13.82197,                    0.90468,           14,        29,   0,        0,       206,       111,           297,      160,            628,      45,    8.193,     1.355,    6.277, -0.0290,     17, 0.355,   0.4229,   0.3954, 1471.230,  1393.400,      nd,47.3491, 92.6251,   29,   CMAX,11.970,  11.968,33.460, 33.462,3.840,   1025.532,0.25,   9.49,0.68,   0.0868,     nd,  2.772,      nd,    3.507,       10.711,           6.114,           11.283,   123.805
2009,lab_Fuhrman_2014,MO_SPOT_May_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-05-13,    5,  13,      0700,    1700,        3191,  13.82197,                    0.90468,           14,        29,   0,        0,       206,       111,           297,      160,            628,      45,    8.193,     1.355,    6.277, -0.0290,     17, 0.355,   0.4229,   0.3954, 1471.230,  1393.400,      nd,47.3491, 92.6251,  150,    150, 9.430,   9.433,34.150, 34.151,3.680,   1027.064,0.00,  27.94,1.29,  -0.4564,     nd,  1.405,      nd,    1.197,        3.319,           6.433,            9.101,    62.749
2009,lab_Fuhrman_2014,MO_SPOT_May_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-05-13,    5,  13,      0700,    1700,        3191,  13.82197,                    0.90468,           14,        29,   0,        0,       206,       111,           297,      160,            628,      45,    8.193,     1.355,    6.277, -0.0290,     17, 0.355,   0.4229,   0.3954, 1471.230,  1393.400,      nd,47.3491, 92.6251,  500,    500, 6.490,   6.493,34.290, 34.285,3.440,   1029.229,0.08,  37.68,1.60,  -0.7550,     nd,  0.416,      nd,    0.204,        0.646,           6.874,            6.205,    18.579
2009,lab_Fuhrman_2014,MO_SPOT_May_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-05-13,    5,  13,      0700,    1700,        3191,  13.82197,                    0.90468,           14,        29,   0,        0,       206,       111,           297,      160,            628,      45,    8.193,     1.355,    6.277, -0.0290,     17, 0.355,   0.4229,   0.3954, 1471.230,  1393.400,      nd,47.3491, 92.6251,  885,    890, 5.150,   5.146,34.390, 34.390,3.345,   1031.266,0.29,  36.53,1.42,  -0.8630,     nd,  0.151,      nd,   -0.020,        0.181,           7.093,            5.151,     6.744
2009,lab_Fuhrman_2014,MO_SPOT_Jun_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-06-18,    6,  18,      0700,    1700,        3227,  14.37507,                    0.40816,           12,      40.6,   0,        0,       228,       117,            79,       58,            168,      45,   12.678,     1.063,    5.865, -0.0074,     21, 0.939,   0.3016,   0.2291, 1261.820,  1091.250,5.548669,52.7272, 67.7232,    5,      5,18.670,  18.664,33.530, 33.532,4.482,   1024.005,0.66,   2.07,0.15,   0.0205,     nd,  3.652,      nd,    3.683,       15.534,           5.342,           16.916,   163.102
2009,lab_Fuhrman_2014,MO_SPOT_Jun_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-06-18,    6,  18,      0700,    1700,        3227,  14.37507,                    0.40816,           12,      40.6,   0,        0,       228,       117,            79,       58,            168,      45,   12.678,     1.063,    5.865, -0.0074,     21, 0.939,   0.3016,   0.2291, 1261.820,  1091.250,5.548669,52.7272, 67.7232, 40.6,   CMAX,12.400,  12.380,33.400, 33.396,3.872,   1025.455,1.78,   5.21,0.33,   0.0044,     nd,  3.444,      nd,    3.599,       11.161,           6.063,           11.563,   153.822
2009,lab_Fuhrman_2014,MO_SPOT_Jun_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-06-18,    6,  18,      0700,    1700,        3227,  14.37507,                    0.40816,           12,      40.6,   0,        0,       228,       117,            79,       58,            168,      45,   12.678,     1.063,    5.865, -0.0074,     21, 0.939,   0.3016,   0.2291, 1261.820,  1091.250,5.548669,52.7272, 67.7232,  150,    150, 9.390,   9.395,34.020, 34.017,3.664,   1026.969,1.34,     nd,  nd,       nd,     nd,  1.872,      nd,    1.812,        4.911,           6.443,            9.120,    83.590
2009,lab_Fuhrman_2014,MO_SPOT_Jun_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-06-18,    6,  18,      0700,    1700,        3227,  14.37507,                    0.40816,           12,      40.6,   0,        0,       228,       117,            79,       58,            168,      45,   12.678,     1.063,    5.865, -0.0074,     21, 0.939,   0.3016,   0.2291, 1261.820,  1091.250,5.548669,52.7272, 67.7232,  500,    500, 6.780,   6.778,34.310, 34.308,3.468,   1029.209,0.67,  36.38,1.07,  -1.2040,     nd,  0.413,      nd,    0.202,        0.647,           6.827,            6.460,    18.445
2009,lab_Fuhrman_2014,MO_SPOT_Jun_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-06-18,    6,  18,      0700,    1700,        3227,  14.37507,                    0.40816,           12,      40.6,   0,        0,       228,       117,            79,       58,            168,      45,   12.678,     1.063,    5.865, -0.0074,     21, 0.939,   0.3016,   0.2291, 1261.820,  1091.250,5.548669,52.7272, 67.7232,  885,    890, 5.160,   5.160,34.390, 34.389,3.347,   1031.275,0.90,  36.98,3.25,   0.9389,     nd,  0.138,      nd,   -0.030,        0.162,           7.090,            5.134,     6.163
2009,lab_Fuhrman_2014,MO_SPOT_Jul_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-07-09,    7,   9,      0700,    1700,        3248,  14.27254,                   -0.04439,           11,        22,   0,        0,       228,       117,             0,      114,              8,      45,   14.046,     0.889,    6.301,  0.0026,     19, 0.929,   3.4824,   5.7613, 6447.170,        nd,2.812311,60.8950,198.7692,    5,      5,18.900,  18.918,33.550, 33.546,4.509,   1023.953,0.23,   1.37,0.21,   0.1196,     nd,  4.092,      nd,    3.971,       17.009,           5.316,           17.289,   182.753
2009,lab_Fuhrman_2014,MO_SPOT_Jul_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-07-09,    7,   9,      0700,    1700,        3248,  14.27254,                   -0.04439,           11,        22,   0,        0,       228,       117,             0,      114,              8,      45,   14.046,     0.889,    6.301,  0.0026,     19, 0.929,   3.4824,   5.7613, 6447.170,        nd,2.812311,60.8950,198.7692,   22,   CMAX,14.840,  14.836,33.520, 33.519,4.114,   1024.963,0.23,   0.38,0.32,   0.2962,     nd,  4.326,      nd,    4.546,       15.774,           5.759,           13.399,   193.221
2009,lab_Fuhrman_2014,MO_SPOT_Jul_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-07-09,    7,   9,      0700,    1700,        3248,  14.27254,                   -0.04439,           11,        22,   0,        0,       228,       117,             0,      114,              8,      45,   14.046,     0.889,    6.301,  0.0026,     19, 0.929,   3.4824,   5.7613, 6447.170,        nd,2.812311,60.8950,198.7692,  150,    150, 9.340,   9.335,34.030, 34.032,3.660,   1026.994,0.09,  30.37,  nd,       nd,     nd,  1.728,      nd,    1.826,        4.917,           6.451,            8.976,    77.189
2009,lab_Fuhrman_2014,MO_SPOT_Jul_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-07-09,    7,   9,      0700,    1700,        3248,  14.27254,                   -0.04439,           11,        22,   0,        0,       228,       117,             0,      114,              8,      45,   14.046,     0.889,    6.301,  0.0026,     19, 0.929,   3.4824,   5.7613, 6447.170,        nd,2.812311,60.8950,198.7692,  500,    500, 6.840,   6.847,34.300, 34.302,3.474,   1029.193,0.00,  37.36,1.84,  -0.4947,     nd,  0.396,      nd,    0.224,        0.694,           6.816,            6.457,    17.686
2009,lab_Fuhrman_2014,MO_SPOT_Jul_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-07-09,    7,   9,      0700,    1700,        3248,  14.27254,                   -0.04439,           11,        22,   0,        0,       228,       117,             0,      114,              8,      45,   14.046,     0.889,    6.301,  0.0026,     19, 0.929,   3.4824,   5.7613, 6447.170,        nd,2.812311,60.8950,198.7692,  886,    890, 5.170,   5.170,34.390, 34.387,3.347,   1031.268,0.05,  39.39,2.84,   0.3783,     nd,  0.117,      nd,   -0.034,        0.156,           7.089,            5.161,     5.225
2009,lab_Fuhrman_2014,              nd,             nd,   33.55,   -118.4,2009-07-10,    7,  10,      0700,    1700,        3249,  14.25967,                   -0.06668,           nd,        nd,  nd,       nd,        nd,        nd,            nd,       nd,             nd,      nd,       nd,        nd,       nd,      nd,     nd,    nd,       nd,       nd,       nd,        nd,      nd,     nd,      nd,   nd,    890,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2009,lab_Fuhrman_2014,MO_SPOT_Aug_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-08-19,    8,  19,      0700,    1700,        3289,  13.31798,                   -0.77788,           nd,        19,   0,        0,       194,       122,           -75,       39,           -154,      45,   14.074,     0.563,    5.875,  0.0023,     25, 0.934,   0.4294,   0.4511, 1757.990,  1804.880,1.830038,55.0673,112.1360,    5,      5,19.240,      nd,33.480,     nd,   nd,         nd,0.24,   0.08,0.05,   0.0402,     nd,  4.492,      nd,       nd,           nd,              nd,               nd,   200.617
2009,lab_Fuhrman_2014,MO_SPOT_Aug_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-08-19,    8,  19,      0700,    1700,        3289,  13.31798,                   -0.77788,           nd,        19,   0,        0,       194,       122,           -75,       39,           -154,      45,   14.074,     0.563,    5.875,  0.0023,     25, 0.934,   0.4294,   0.4511, 1757.990,  1804.880,1.830038,55.0673,112.1360,   19,   CMAX,16.000,      nd,33.400,     nd,   nd,         nd,0.10,   0.04,0.17,   0.1676,     nd,  4.495,      nd,       nd,           nd,              nd,               nd,   200.760
2009,lab_Fuhrman_2014,MO_SPOT_Aug_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-08-19,    8,  19,      0700,    1700,        3289,  13.31798,                   -0.77788,           nd,        19,   0,        0,       194,       122,           -75,       39,           -154,      45,   14.074,     0.563,    5.875,  0.0023,     25, 0.934,   0.4294,   0.4511, 1757.990,  1804.880,1.830038,55.0673,112.1360,  886,    890, 5.190,      nd,34.390,     nd,   nd,         nd,0.09,  34.17,2.06,  -0.0759,     nd,  0.166,      nd,       nd,           nd,              nd,               nd,     7.414
2009,lab_Fuhrman_2014,MO_SPOT_Sep_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-09-24,    9,  24,      0700,    1700,        3325,  12.12136,                   -1.00826,           nd,        35,   0,        0,       356,       261,           107,       41,            221,      58,   13.248,     0.841,    6.234,  0.0462,     36, 0.762,   0.3287,   0.2240, 1497.420,  1138.600,2.099794,42.2441, 71.5399,    5,      5,21.350,      nd,33.570,     nd,   nd,         nd,  nd,   0.09,0.06,   0.0493,     nd,  3.812,      nd,       nd,           nd,              nd,               nd,   170.248
2009,lab_Fuhrman_2014,MO_SPOT_Sep_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-09-24,    9,  24,      0700,    1700,        3325,  12.12136,                   -1.00826,           nd,        35,   0,        0,       356,       261,           107,       41,            221,      58,   13.248,     0.841,    6.234,  0.0462,     36, 0.762,   0.3287,   0.2240, 1497.420,  1138.600,2.099794,42.2441, 71.5399,   35,   CMAX,15.400,      nd,33.300,     nd,   nd,         nd,  nd,   0.22,0.24,   0.2261,     nd,  3.735,      nd,       nd,           nd,              nd,               nd,   166.787
2009,lab_Fuhrman_2014,MO_SPOT_Sep_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-09-24,    9,  24,      0700,    1700,        3325,  12.12136,                   -1.00826,           nd,        35,   0,        0,       356,       261,           107,       41,            221,      58,   13.248,     0.841,    6.234,  0.0462,     36, 0.762,   0.3287,   0.2240, 1497.420,  1138.600,2.099794,42.2441, 71.5399,  150,    150, 9.780,      nd,33.990,     nd,   nd,         nd,  nd,  24.93,1.16,  -0.3979,     nd,  1.932,      nd,       nd,           nd,              nd,               nd,    86.270
2009,lab_Fuhrman_2014,MO_SPOT_Sep_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-09-24,    9,  24,      0700,    1700,        3325,  12.12136,                   -1.00826,           nd,        35,   0,        0,       356,       261,           107,       41,            221,      58,   13.248,     0.841,    6.234,  0.0462,     36, 0.762,   0.3287,   0.2240, 1497.420,  1138.600,2.099794,42.2441, 71.5399,  500,    500, 6.900,      nd,34.290,     nd,   nd,         nd,  nd,  36.49,2.52,   0.2397,     nd,  0.416,      nd,       nd,           nd,              nd,               nd,    18.579
2009,lab_Fuhrman_2014,MO_SPOT_Aug_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-09-24,    9,  24,      0700,    1700,        3325,  12.12136,                   -1.00826,           nd,        35,   0,        0,       356,       261,           107,       41,            221,      58,   13.248,     0.841,    6.234,  0.0462,     36, 0.762,   0.3287,   0.2240, 1497.420,  1138.600,2.099794,42.2441, 71.5399,  885,    890, 5.190,      nd,34.390,     nd,   nd,         nd,  nd,  33.71,2.12,   0.0133,     nd,  0.173,      nd,       nd,           nd,              nd,               nd,     7.726
2009,lab_Fuhrman_2014,MO_SPOT_Oct_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-10-22,   10,  22,      0700,    1700,        3353,  11.17142,                   -1.01883,           nd,        nd,   0,        0,       250,       178,            nd,       45,             nd,      54,   11.905,     1.437,    6.832,  0.0806,     24, 1.018,   0.2284,   0.2157, 1043.620,   999.139,3.432982,33.4270, 64.2643,   nd,      5,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2009,lab_Fuhrman_2014,MO_SPOT_Nov_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-11-12,   11,  12,      0700,    1700,        3374,  10.53605,                   -0.93451,           nd,        nd,   0,        0,       194,       111,          -316,      144,           -649,      67,   11.879,     0.792,    7.041,  0.0370,     26, 1.061,   0.2589,   0.2815,  977.416,  1059.240,2.735153,27.4924, 70.4234,   nd,      5,    nd,      nd,    nd,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2009,lab_Fuhrman_2014,MO_SPOT_Dec_2009,   RV_Sea_Watch,   33.55,   -118.4,2009-12-23,   12,  23,      0700,    1700,        3415,   9.92238,                   -0.34334,           nd,        nd,   0,        0,       128,        67,            71,       56,            142,     170,    9.321,     2.075,    5.681,  0.0383,     47, 1.007,   0.4745,   0.6768, 1100.620,  1320.030, 1.74556,17.7818,129.8165,   nd,      5,    nd,      nd,    nd,     nd,   nd,         nd,  nd,   0.62,0.15,   0.1113,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Jan_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-01-28,    1,  28,      0700,    1700,        3451,  10.44378,                    0.50358,           nd,        nd,   0,        0,       161,       106,           143,        6,            291,      54,   12.023,     1.405,    7.231,  0.0570,     22, 1.152,   1.1163,   2.1298, 1945.110,  2872.120, 3.63283,23.4783,235.1957,    5,      5,14.960,      nd,33.100,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Jan_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-01-28,    1,  28,      0700,    1700,        3451,  10.44378,                    0.50358,           nd,        nd,   0,        0,       161,       106,           143,        6,            291,      54,   12.023,     1.405,    7.231,  0.0570,     22, 1.152,   1.1163,   2.1298, 1945.110,  2872.120, 3.63283,23.4783,235.1957,   42,   CMAX,14.900,      nd,33.100,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Jan_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-01-28,    1,  28,      0700,    1700,        3451,  10.44378,                    0.50358,           nd,        nd,   0,        0,       161,       106,           143,        6,            291,      54,   12.023,     1.405,    7.231,  0.0570,     22, 1.152,   1.1163,   2.1298, 1945.110,  2872.120, 3.63283,23.4783,235.1957,  150,    150,10.000,      nd,33.100,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Jan_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-01-28,    1,  28,      0700,    1700,        3451,  10.44378,                    0.50358,           nd,        nd,   0,        0,       161,       106,           143,        6,            291,      54,   12.023,     1.405,    7.231,  0.0570,     22, 1.152,   1.1163,   2.1298, 1945.110,  2872.120, 3.63283,23.4783,235.1957,  500,    500, 6.730,      nd,34.300,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Jan_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-01-28,    1,  28,      0700,    1700,        3451,  10.44378,                    0.50358,           nd,        nd,   0,        0,       161,       106,           143,        6,            291,      54,   12.023,     1.405,    7.231,  0.0570,     22, 1.152,   1.1163,   2.1298, 1945.110,  2872.120, 3.63283,23.4783,235.1957,  885,    890, 5.200,      nd,34.400,     nd,   nd,         nd,  nd,     nd,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Feb_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-02-11,    2,  11,      0700,    1700,        3465,  10.84322,                    0.74313,           nd,        31,   0,        0,       128,        83,            -4,       49,             -4,      58,   10.699,     1.108,    5.789,      nd,     25, 1.518,   0.6537,   0.6329, 1483.510,  1507.140,  4.7924,33.7842,109.9397,    5,      5,14.890,      nd,33.240,     nd,   nd,         nd,0.51,   0.38,0.00,  -0.0238,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Feb_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-02-11,    2,  11,      0700,    1700,        3465,  10.84322,                    0.74313,           nd,        31,   0,        0,       128,        83,            -4,       49,             -4,      58,   10.699,     1.108,    5.789,      nd,     25, 1.518,   0.6537,   0.6329, 1483.510,  1507.140,  4.7924,33.7842,109.9397,   31,   CMAX,15.000,      nd,33.320,     nd,   nd,         nd,0.28,   0.69,0.31,   0.2670,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Feb_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-02-11,    2,  11,      0700,    1700,        3465,  10.84322,                    0.74313,           nd,        31,   0,        0,       128,        83,            -4,       49,             -4,      58,   10.699,     1.108,    5.789,      nd,     25, 1.518,   0.6537,   0.6329, 1483.510,  1507.140,  4.7924,33.7842,109.9397,  150,    150,10.054,      nd,33.860,     nd,   nd,         nd,0.00,  23.10,1.63,   0.1864,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
2010,lab_Fuhrman_2014,MO_SPOT_Feb_2010,   RV_Sea_Watch,   33.55,   -118.4,2010-02-11,    2,  11,      0700,    1700,        3465,  10.84322,                    0.74313,           nd,        31,   0,        0,       128,        83,            -4,       49,             -4,      58,   10.699,     1.108,    5.789,      nd,     25, 1.518,   0.6537,   0.6329, 1483.510,  1507.140,  4.7924,33.7842,109.9397,  500,    500, 6.584,      nd,34.267,     nd,   nd,         nd,0.08,  33.63,  nd,       nd,     nd,     nd,      nd,       nd,           nd,              nd,               nd,        nd
